Particle ID =     1
                 t                 x                 y                 z                ux                uy                uz               urx               ury               urz          Fx_hydro          Fy_hydro          Fz_hydro         RFx_hydro         RFy_hydro         RFz_hydro           Fx_coll           Fy_coll           Fz_coll
  0.212831858E+00   0.500000000E-01   0.500000000E-01   0.119665746E+00  -0.122929523E-15   0.528567971E-16  -0.577366092E-01  -0.367698719E-14   0.339037013E-14  -0.138566296E-14   0.782063344E-16  -0.102173932E-17  -0.270253252E-03  -0.141008957E-19   0.243711702E-19   0.447039871E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.213386108E+00   0.500000000E-01   0.500000000E-01   0.119633729E+00  -0.824135935E-16   0.429875809E-16  -0.577971389E-01  -0.328610281E-14   0.356283653E-14  -0.877972952E-15   0.144680773E-15  -0.352425780E-16  -0.216148843E-03   0.314062335E-19   0.138570896E-19   0.407911690E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.213940358E+00   0.500000000E-01   0.500000000E-01   0.119601677E+00  -0.602656525E-16   0.356619573E-16  -0.578632902E-01  -0.256996052E-14   0.333822603E-14  -0.815692475E-15   0.790894156E-16  -0.261595103E-16  -0.236223694E-03   0.575396019E-19  -0.180466907E-19   0.500402492E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.214494607E+00   0.500000000E-01   0.500000000E-01   0.119569590E+00  -0.608794488E-16   0.439365319E-16  -0.579198756E-01  -0.228022183E-14   0.350575686E-14  -0.107452853E-14  -0.219184217E-17   0.295481764E-16  -0.202064406E-03   0.232795205E-19   0.134605336E-19  -0.207965985E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.215048857E+00   0.500000000E-01   0.500000000E-01   0.119537474E+00  -0.816552679E-16   0.400569669E-16  -0.579712255E-01  -0.189765521E-14   0.305598348E-14  -0.920108894E-15  -0.741896230E-16  -0.138537721E-16  -0.183368458E-03   0.307379293E-19  -0.361377644E-19   0.124070937E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.215603107E+00   0.500000000E-01   0.500000000E-01   0.119505321E+00  -0.689755364E-16   0.318782499E-16  -0.580520961E-01  -0.141762207E-14   0.203566071E-14  -0.451952280E-15   0.452788165E-16  -0.292058728E-16  -0.288785575E-03   0.385690330E-19  -0.819794716E-19   0.376147948E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.216157356E+00   0.500000000E-01   0.500000000E-01   0.119473111E+00  -0.335380739E-16   0.369616602E-16  -0.581758789E-01  -0.109336327E-14   0.177762033E-14  -0.430258823E-15   0.126545768E-15   0.181526558E-16  -0.442023405E-03   0.260530944E-19  -0.207326687E-19   0.174299560E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.216711606E+00   0.500000000E-01   0.500000000E-01   0.119440838E+00  -0.112952025E-16   0.378451161E-16  -0.582818444E-01  -0.116139386E-14   0.231972214E-14  -0.701428163E-15   0.794284087E-16   0.315478584E-17  -0.378398804E-03  -0.546602762E-20   0.435560405E-19  -0.217875360E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.217265855E+00   0.500000000E-01   0.500000000E-01   0.119408511E+00   0.111911090E-16   0.289450796E-16  -0.583702789E-01  -0.142982883E-14   0.224882885E-14  -0.610155448E-15   0.802977233E-16  -0.317816763E-16  -0.315795998E-03  -0.215678380E-19  -0.569603499E-20   0.733345278E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.217820105E+00   0.500000000E-01   0.500000000E-01   0.119376129E+00   0.301911904E-16   0.243845262E-16  -0.584781306E-01  -0.150415127E-14   0.179735723E-14  -0.938198532E-16   0.678485341E-16  -0.162855545E-16  -0.385134171E-03  -0.597155617E-20  -0.362742121E-19   0.414858124E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.218374355E+00   0.500000000E-01   0.500000000E-01   0.119343692E+00   0.490340653E-16   0.236593225E-16  -0.585728997E-01  -0.139632663E-14   0.160585358E-14  -0.136117514E-15   0.672871565E-16  -0.258967356E-17  -0.338416490E-03   0.866334414E-20  -0.153866682E-19  -0.339847350E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.218928604E+00   0.500000000E-01   0.500000000E-01   0.119311202E+00   0.354885031E-16   0.214310625E-16  -0.586638638E-01  -0.138266693E-14   0.109934432E-14  -0.430058417E-15  -0.483706636E-16  -0.795702767E-17  -0.324829294E-03   0.109750994E-20  -0.406963002E-19  -0.236171538E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.219482854E+00   0.500000000E-01   0.500000000E-01   0.119278664E+00   0.255818253E-16   0.132322272E-16  -0.587507934E-01  -0.183665730E-14   0.939249383E-15  -0.423861835E-15  -0.353763519E-16  -0.292777147E-16  -0.310421976E-03  -0.364765845E-19  -0.128630847E-19   0.497874326E-21   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.220037104E+00   0.500000000E-01   0.500000000E-01   0.119246086E+00   0.410229069E-16   0.398170287E-17  -0.588058571E-01  -0.186602913E-14   0.904050017E-15  -0.526566563E-15   0.551394876E-16  -0.330332541E-16  -0.196630600E-03  -0.235992727E-20  -0.282814953E-20  -0.825197627E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.220591353E+00   0.500000000E-01   0.500000000E-01   0.119213474E+00   0.111437376E-16  -0.568420283E-17  -0.588754190E-01  -0.132076640E-14   0.117844620E-14  -0.403667451E-15  -0.106697324E-15  -0.345165645E-16  -0.248402541E-03   0.438100097E-19   0.220468019E-19   0.987452652E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.221145603E+00   0.500000000E-01   0.500000000E-01   0.119180834E+00  -0.224101086E-16  -0.646265582E-17  -0.589020637E-01  -0.746772475E-15   0.118493419E-14  -0.192846109E-15  -0.119819449E-15  -0.277982462E-17  -0.951473839E-04   0.461184634E-19   0.521288241E-21   0.169387792E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.221699853E+00   0.500000000E-01   0.500000000E-01   0.119148194E+00   0.791164687E-17   0.199789643E-18  -0.588788793E-01  -0.881529542E-15   0.749751581E-15   0.919817312E-16   0.108277782E-15   0.237913275E-16   0.827908467E-04  -0.108272729E-19  -0.349654458E-19   0.228849501E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.222254102E+00   0.500000000E-01   0.500000000E-01   0.119115552E+00   0.444778557E-16   0.208541218E-17  -0.589101195E-01  -0.159592156E-14   0.103257078E-14   0.147937645E-15   0.130576476E-15   0.673348302E-17  -0.111557514E-03  -0.573989740E-19   0.227235628E-19   0.449586770E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.222808352E+00   0.500000000E-01   0.500000000E-01   0.119082885E+00   0.487315617E-16  -0.204069517E-17  -0.589693198E-01  -0.191798061E-14   0.160105461E-14   0.108650736E-16   0.151898148E-16  -0.147341651E-16  -0.211402149E-03  -0.258763511E-19   0.456757462E-19  -0.110133158E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.223362601E+00   0.500000000E-01   0.500000000E-01   0.119050184E+00   0.502033555E-16  -0.620857652E-17  -0.590304006E-01  -0.205776077E-14   0.180540597E-14   0.399322953E-15   0.525571696E-17  -0.148833384E-16  -0.218116958E-03  -0.112308611E-19   0.164189379E-19   0.312112720E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.223916851E+00   0.500000000E-01   0.500000000E-01   0.119017447E+00   0.365829678E-16  -0.103940837E-16  -0.590995336E-01  -0.191919593E-14   0.162664885E-14   0.852826469E-15  -0.486378621E-16  -0.149462796E-16  -0.246871219E-03   0.111332146E-19  -0.143625277E-19   0.364374682E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.224471101E+00   0.500000000E-01   0.500000000E-01   0.118984670E+00   0.877287986E-17  -0.182338012E-16  -0.591764206E-01  -0.182516843E-14   0.181330841E-14   0.678223492E-15  -0.993087171E-16  -0.279953192E-16  -0.274560479E-03   0.755479042E-20   0.149974618E-19  -0.140287565E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.225025350E+00   0.500000000E-01   0.500000000E-01   0.118951853E+00   0.277549356E-17  -0.259921628E-16  -0.592455788E-01  -0.233594544E-14   0.255337908E-14   0.365411775E-15  -0.214164278E-16  -0.277048004E-16  -0.246961119E-03  -0.410391995E-19   0.594621661E-19  -0.251333597E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.225579600E+00   0.500000000E-01   0.500000000E-01   0.118919004E+00   0.971486441E-17  -0.407461856E-16  -0.592898816E-01  -0.282734747E-14   0.319237242E-14   0.439710936E-15   0.247802171E-16  -0.526860281E-16  -0.158203587E-03  -0.394824847E-19   0.513409459E-19   0.596968542E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.226133850E+00   0.500000000E-01   0.500000000E-01   0.118886131E+00   0.390930345E-17  -0.525557614E-16  -0.593301960E-01  -0.288387859E-14   0.325351577E-14   0.785788915E-15  -0.207314271E-16  -0.421715251E-16  -0.143961125E-03  -0.454208371E-20   0.491266062E-20   0.278061909E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.226688099E+00   0.500000000E-01   0.500000000E-01   0.118853230E+00   0.626908481E-17  -0.462489665E-16  -0.593928848E-01  -0.236013500E-14   0.255911973E-14   0.831202260E-15   0.842668532E-17   0.225213136E-16  -0.223859205E-03   0.420810192E-19  -0.557923650E-19   0.364880814E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.227242349E+00   0.500000000E-01   0.500000000E-01   0.118820291E+00   0.100074328E-16  -0.303811423E-16  -0.594664238E-01  -0.168183859E-14   0.218457151E-14   0.368163481E-15   0.133494918E-16   0.566633685E-16  -0.262604876E-03   0.544988144E-19  -0.300936776E-19  -0.372035942E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.227796598E+00   0.500000000E-01   0.500000000E-01   0.118787308E+00   0.163028863E-16  -0.261275093E-16  -0.595534356E-01  -0.172441670E-14   0.246303217E-14   0.495384512E-15   0.224808139E-16   0.151895543E-16  -0.310715739E-03  -0.342100622E-20   0.223733684E-19   0.102217780E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.228350848E+00   0.500000000E-01   0.500000000E-01   0.118754277E+00   0.246995133E-16  -0.221712724E-16  -0.596364134E-01  -0.203940256E-14   0.254806549E-14   0.104671971E-14   0.299840211E-16   0.141275643E-16  -0.296310253E-03  -0.253080452E-19   0.683213900E-20   0.442979118E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.228905098E+00   0.500000000E-01   0.500000000E-01   0.118721203E+00  -0.141481868E-16  -0.132904704E-16  -0.597120285E-01  -0.232244180E-14   0.245487865E-14   0.449372732E-15  -0.138723591E-15   0.317129905E-16  -0.270018519E-03  -0.227412417E-19  -0.748724662E-20  -0.479948021E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.229459347E+00   0.500000000E-01   0.500000000E-01   0.118688087E+00  -0.643656198E-16  -0.156807259E-16  -0.597852160E-01  -0.273875760E-14   0.252593619E-14   0.224166661E-15  -0.179324454E-15  -0.853550703E-17  -0.261349613E-03  -0.334495615E-19   0.570923244E-20  -0.180945434E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.230013597E+00   0.500000000E-01   0.500000000E-01   0.118654931E+00  -0.635787747E-16  -0.191976436E-16  -0.598588888E-01  -0.307726803E-14   0.288816665E-14   0.598708409E-15   0.280979256E-17  -0.125587732E-16  -0.263082800E-03  -0.271981642E-19   0.291039883E-19   0.300931581E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.230567847E+00   0.500000000E-01   0.500000000E-01   0.118621736E+00  -0.423187286E-16  -0.624909716E-17  -0.599244464E-01  -0.299350551E-14   0.288017646E-14   0.194389690E-15   0.759187784E-16   0.462387439E-16  -0.234103304E-03   0.673003417E-20  -0.641984863E-21  -0.324856366E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.231122096E+00   0.500000000E-01   0.500000000E-01   0.118588504E+00  -0.273478255E-16   0.741625532E-17  -0.599902502E-01  -0.268674467E-14   0.220773178E-14  -0.390622958E-15   0.534604991E-16   0.487984298E-16  -0.234982829E-03   0.246471920E-19  -0.540286474E-19  -0.470037806E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.231676346E+00   0.500000000E-01   0.500000000E-01   0.118555238E+00  -0.232450575E-16   0.104411850E-16  -0.600511509E-01  -0.302231867E-14   0.221583755E-14  -0.738329852E-15   0.146508212E-16   0.108019035E-16  -0.217474187E-03  -0.269622315E-19   0.651270530E-21  -0.279370686E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.232230596E+00   0.500000000E-01   0.500000000E-01   0.118521942E+00  -0.260105459E-16   0.152357456E-16  -0.600969768E-01  -0.347762245E-14   0.272253473E-14  -0.733820625E-15  -0.987544914E-17   0.171211850E-16  -0.163642241E-03  -0.365821133E-19   0.407113989E-19   0.362301045E-21   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.232784845E+00   0.500000000E-01   0.500000000E-01   0.118488616E+00  -0.116035539E-16   0.182950737E-16  -0.601577710E-01  -0.350851845E-14   0.273366404E-14  -0.622518563E-15   0.514467951E-16   0.109247389E-16  -0.217093660E-03  -0.248238891E-20   0.894202132E-21   0.894274289E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.233339095E+00   0.500000000E-01   0.500000000E-01   0.118455252E+00   0.139511593E-16   0.214201233E-16  -0.602385639E-01  -0.395775308E-14   0.280074259E-14  -0.366682460E-15   0.912548634E-16   0.111594279E-16  -0.288508303E-03  -0.360944779E-19   0.538953361E-20   0.205555624E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.233893344E+00   0.500000000E-01   0.500000000E-01   0.118421844E+00   0.124089900E-16   0.284171661E-16  -0.603111353E-01  -0.432082760E-14   0.229342367E-14  -0.161554543E-15  -0.550702504E-17   0.249861611E-16  -0.259149565E-03  -0.291718050E-19  -0.407613527E-19   0.164813319E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.234447594E+00   0.500000000E-01   0.500000000E-01   0.118388402E+00  -0.735431335E-17   0.294364071E-16  -0.603629818E-01  -0.399367182E-14   0.160190183E-14  -0.437785196E-15  -0.705739696E-16   0.363966912E-17  -0.185141866E-03   0.262858566E-19  -0.555614328E-19  -0.221941954E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.235001844E+00   0.500000000E-01   0.500000000E-01   0.118354930E+00  -0.139071891E-16   0.265876518E-16  -0.604223914E-01  -0.325860684E-14   0.127534853E-14  -0.827028655E-15  -0.234000584E-16  -0.101727919E-16  -0.212149373E-03   0.590599758E-19  -0.262374491E-19  -0.312743906E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.235556093E+00   0.500000000E-01   0.500000000E-01   0.118321421E+00  -0.129896345E-16   0.314294487E-16  -0.604929461E-01  -0.273353953E-14   0.133866982E-14  -0.120330517E-14   0.327655102E-17   0.172898641E-16  -0.251947902E-03   0.421873760E-19   0.508765037E-20  -0.302325404E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.236110343E+00   0.500000000E-01   0.500000000E-01   0.118287881E+00  -0.105298132E-16   0.373353164E-16  -0.605371938E-01  -0.241122210E-14   0.972865660E-15  -0.129894733E-14   0.878392399E-17   0.210896186E-16  -0.158006758E-03   0.258971114E-19  -0.293911223E-19  -0.768452311E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.236664593E+00   0.500000000E-01   0.500000000E-01   0.118254311E+00  -0.281761619E-16   0.470827597E-16  -0.605979355E-01  -0.183636170E-14   0.452034219E-15  -0.941800409E-15  -0.630144091E-16   0.348077319E-16  -0.216906234E-03   0.461880822E-19  -0.418470384E-19   0.286955427E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.237218842E+00   0.500000000E-01   0.500000000E-01   0.118220692E+00  -0.487076883E-16   0.544611733E-16  -0.607161540E-01  -0.154180563E-14   0.301445578E-15  -0.708840460E-15  -0.733172635E-16   0.263480212E-16  -0.422153592E-03   0.236665798E-19  -0.120992861E-19   0.187175411E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.237773092E+00   0.500000000E-01   0.500000000E-01   0.118187015E+00  -0.566883021E-16   0.565833961E-16  -0.608087050E-01  -0.191743218E-14   0.982374309E-16  -0.723727933E-15  -0.284984540E-16   0.757837328E-17  -0.330496048E-03  -0.301803179E-19  -0.163270848E-19  -0.119615789E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.238327341E+00   0.500000000E-01   0.500000000E-01   0.118153289E+00  -0.595046851E-16   0.595888581E-16  -0.608905526E-01  -0.197051528E-14   0.354917478E-15  -0.561611288E-15  -0.100571916E-16   0.107323850E-16  -0.292274546E-03  -0.426504673E-20   0.206233705E-19   0.130255221E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.238881591E+00   0.500000000E-01   0.500000000E-01   0.118119512E+00  -0.559004081E-16   0.566122490E-16  -0.609913594E-01  -0.187884973E-14   0.786410435E-15  -0.626469108E-15   0.128707297E-16  -0.106293524E-16  -0.359977086E-03   0.736501556E-20   0.346689944E-19  -0.521110565E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.239435841E+00   0.500000000E-01   0.500000000E-01   0.118085683E+00  -0.414959064E-16   0.511298748E-16  -0.610803347E-01  -0.242316723E-14   0.906402902E-15  -0.853255819E-15   0.514379023E-16  -0.195773400E-16  -0.317727195E-03  -0.437340635E-19   0.964098739E-20  -0.182215424E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.239990090E+00   0.500000000E-01   0.500000000E-01   0.118051806E+00  -0.299493741E-16   0.464481091E-16  -0.611654014E-01  -0.208849564E-14   0.428752225E-15  -0.650868127E-15   0.412322069E-16  -0.167183992E-16  -0.303769670E-03   0.268897262E-19  -0.383776105E-19   0.162611640E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.240544340E+00   0.500000000E-01   0.500000000E-01   0.118017882E+00  -0.218710073E-16   0.425108558E-16  -0.612470711E-01  -0.114577046E-14   0.313592634E-15  -0.358133477E-15   0.288475264E-16  -0.140597746E-16  -0.291639136E-03   0.757447686E-19  -0.925268227E-20   0.235202355E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.241098590E+00   0.500000000E-01   0.500000000E-01   0.117983917E+00  -0.206229067E-16   0.413072538E-16  -0.613158009E-01  -0.690092880E-15   0.734238497E-15  -0.245671088E-15   0.445691752E-17  -0.429801502E-17  -0.245431504E-03   0.366121465E-19   0.337974672E-19   0.903597121E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.241652839E+00   0.500000000E-01   0.500000000E-01   0.117949913E+00  -0.236215147E-16   0.472729208E-16  -0.613876304E-01  -0.943166145E-15   0.854874911E-15  -0.227456318E-15  -0.107079095E-16   0.213031596E-16  -0.256500324E-03  -0.203335778E-19   0.969272642E-20   0.146349493E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.242207089E+00   0.500000000E-01   0.500000000E-01   0.117915886E+00  -0.132236782E-16   0.588624518E-16  -0.613977340E-01  -0.129844266E-14   0.101182559E-14   0.434783706E-15   0.371302602E-16   0.413857537E-16  -0.360796976E-04  -0.285452618E-19   0.126104545E-19   0.532087380E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.242761338E+00   0.500000000E-01   0.500000000E-01   0.117881865E+00  -0.255216635E-16   0.632861411E-16  -0.613663230E-01  -0.143240753E-14   0.120838500E-14   0.101194793E-14  -0.439156162E-16   0.157968184E-16   0.112167562E-03  -0.107636229E-19   0.157928810E-19   0.463731860E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.243315588E+00   0.500000000E-01   0.500000000E-01   0.117847843E+00  -0.220384095E-16   0.536455751E-16  -0.614024278E-01  -0.187051220E-14   0.136646150E-14   0.104007246E-14   0.124385614E-16  -0.344260775E-16  -0.128928924E-03  -0.352002228E-19   0.127009102E-19   0.225971117E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.243869838E+00   0.500000000E-01   0.500000000E-01   0.117813796E+00   0.243115851E-16   0.356137066E-16  -0.614531188E-01  -0.188679181E-14   0.167133485E-14   0.881599234E-15   0.165513986E-15  -0.643910848E-16  -0.181015550E-03  -0.130801179E-20   0.244955387E-19  -0.127327862E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.244424087E+00   0.500000000E-01   0.500000000E-01   0.117779720E+00   0.181925697E-16   0.224128380E-16  -0.615105791E-01  -0.195448742E-14   0.208560649E-14   0.102231461E-14  -0.218507604E-16  -0.471397760E-16  -0.205188347E-03  -0.543911220E-20   0.332853203E-19   0.113060030E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.244978337E+00   0.500000000E-01   0.500000000E-01   0.117745609E+00  -0.153330544E-16   0.127362841E-16  -0.615778956E-01  -0.219312165E-14   0.212130266E-14   0.115375285E-14  -0.119718669E-15  -0.345545888E-16  -0.240384436E-03  -0.191734506E-19   0.286806639E-20   0.105606160E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.245532587E+00   0.500000000E-01   0.500000000E-01   0.117711462E+00  -0.632836401E-17   0.342531368E-17  -0.616411296E-01  -0.220820399E-14   0.185306238E-14   0.814901858E-15   0.321553911E-16  -0.332491049E-16  -0.225805986E-03  -0.121181444E-20  -0.215521960E-19  -0.272255267E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.246086836E+00   0.500000000E-01   0.500000000E-01   0.117677287E+00  -0.646323309E-17   0.511973357E-17  -0.616786607E-01  -0.262117293E-14   0.216653897E-14   0.965526918E-15  -0.481612127E-18   0.605070596E-17  -0.134022147E-03  -0.331806532E-19   0.251867798E-19   0.121022123E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.246641086E+00   0.500000000E-01   0.500000000E-01   0.117643087E+00  -0.156163522E-16   0.122935878E-16  -0.617319238E-01  -0.286085009E-14   0.232319601E-14   0.116085102E-14  -0.326854241E-16   0.256175478E-16  -0.190200454E-03  -0.192572458E-19   0.125868613E-19   0.156936286E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.247195336E+00   0.500000000E-01   0.500000000E-01   0.117608854E+00  -0.100648879E-16   0.148620207E-16  -0.617960467E-01  -0.323920659E-14   0.240307543E-14   0.143344967E-14   0.198240581E-16   0.917177174E-17  -0.228980412E-03  -0.303996604E-19   0.641804007E-20   0.219023764E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.247749585E+00   0.500000000E-01   0.500000000E-01   0.117574588E+00  -0.113639867E-16   0.159463108E-16  -0.618533751E-01  -0.402517489E-14   0.305001798E-14   0.196359512E-14  -0.463903010E-17   0.387195695E-17  -0.204717249E-03  -0.631498852E-19   0.519796382E-19   0.425953875E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.248303835E+00   0.500000000E-01   0.500000000E-01   0.117540284E+00  -0.204068274E-16   0.129150753E-16  -0.619314051E-01  -0.411835631E-14   0.324335065E-14   0.220867845E-14  -0.322916243E-16  -0.108244213E-16  -0.278642136E-03  -0.748681075E-20   0.155336238E-19   0.196916133E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.248858084E+00   0.500000000E-01   0.500000000E-01   0.117505938E+00  -0.119855709E-16   0.922203647E-17  -0.620074123E-01  -0.419363849E-14   0.308538584E-14   0.284371907E-14   0.300719719E-16  -0.131876948E-16  -0.271418815E-03  -0.604866760E-20  -0.126919364E-19   0.510233585E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.249412334E+00   0.500000000E-01   0.500000000E-01   0.117471551E+00  -0.189692448E-17   0.111661723E-16  -0.620777386E-01  -0.482428190E-14   0.331805981E-14   0.336279504E-14   0.360261548E-16   0.694243151E-17  -0.251132388E-03  -0.506700577E-19   0.186945639E-19   0.417059915E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.249966584E+00   0.500000000E-01   0.500000000E-01   0.117437125E+00   0.854029491E-17   0.148403358E-16  -0.621451534E-01  -0.510663236E-14   0.323209087E-14   0.353766690E-14   0.372708950E-16   0.131202916E-16  -0.240735528E-03  -0.226859008E-19  -0.690731284E-20   0.140503611E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.250520833E+00   0.500000000E-01   0.500000000E-01   0.117402663E+00   0.337361734E-16   0.141832756E-16  -0.622131043E-01  -0.500787715E-14   0.261478938E-14   0.426495195E-14   0.899734792E-16  -0.234633581E-17  -0.242649984E-03   0.793464596E-20  -0.495980791E-19   0.584348849E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.251075083E+00   0.500000000E-01   0.500000000E-01   0.117368165E+00   0.484904918E-16   0.116010960E-16  -0.622712512E-01  -0.482636158E-14   0.250904614E-14   0.451520077E-14   0.526870838E-16  -0.922086028E-17  -0.207640284E-03   0.145841598E-19  -0.849611046E-20   0.201066434E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.251629333E+00   0.500000000E-01   0.500000000E-01   0.117333634E+00   0.590207328E-16   0.151785209E-16  -0.623327877E-01  -0.467797120E-14   0.191392847E-14   0.397952585E-14   0.376030715E-16   0.127748417E-16  -0.219744319E-03   0.119226637E-19  -0.478156848E-19  -0.430396619E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.252183582E+00   0.500000000E-01   0.500000000E-01   0.117299070E+00   0.679124990E-16   0.192124243E-16  -0.623896703E-01  -0.492383031E-14   0.130850196E-14   0.366239149E-14   0.317521433E-16   0.144049085E-16  -0.203125379E-03  -0.197539454E-19  -0.486439651E-19  -0.254806689E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.252737832E+00   0.500000000E-01   0.500000000E-01   0.117264480E+00   0.403472458E-16   0.197316905E-16  -0.624290119E-01  -0.525386538E-14   0.182302617E-14   0.308560183E-14  -0.984344220E-16   0.185427891E-17  -0.140487370E-03  -0.265171971E-19   0.413402736E-19  -0.463430916E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.253292081E+00   0.500000000E-01   0.500000000E-01   0.117229863E+00  -0.268193594E-17   0.202638755E-16  -0.624850943E-01  -0.524651868E-14   0.192900852E-14   0.247560409E-14  -0.153655495E-15   0.190041136E-17  -0.200267925E-03   0.590281938E-21   0.851532225E-20  -0.490112478E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.253846331E+00   0.500000000E-01   0.500000000E-01   0.117195210E+00  -0.386846939E-16   0.239210132E-16  -0.625618158E-01  -0.533215069E-14   0.180643135E-14   0.219715967E-14  -0.128564416E-15   0.130594931E-16  -0.273969392E-03  -0.688024119E-20  -0.984865952E-20  -0.223720640E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.254400581E+00   0.500000000E-01   0.500000000E-01   0.117160516E+00  -0.339875741E-16   0.323753863E-16  -0.626306882E-01  -0.537234183E-14   0.169969006E-14   0.203151715E-14   0.167732280E-16   0.301902299E-16  -0.245940909E-03  -0.322922145E-20  -0.857630025E-20  -0.133088139E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.254954830E+00   0.500000000E-01   0.500000000E-01   0.117125789E+00  -0.417370760E-17   0.342413607E-16  -0.626797381E-01  -0.504104705E-14   0.155551999E-14   0.223232275E-14   0.106464130E-15   0.666332049E-17  -0.175155121E-03   0.266184105E-19  -0.115835757E-19   0.161340482E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
