Particle ID =     1
                 t                 x                 y                 z                ux                uy                uz               urx               ury               urz                Fx                Fy                Fz               RFx               RFy               RFz               Fxa               Fya               Fza
  0.281258081E+01   0.486916253E-01   0.486925122E-01   0.751850401E-02  -0.422125552E-03  -0.421889965E-03   0.704813108E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.147729939E-05   0.147580389E-05  -0.736064670E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.156773838E-05   0.156615231E-05  -0.191645345E-03 
  0.281518024E+01   0.486905307E-01   0.486914183E-01   0.751574544E-02  -0.420059843E-03  -0.419824062E-03  -0.277927032E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.152069589E-05   0.152083857E-05   0.140557986E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.157282964E-05   0.157297800E-05   0.342537408E-04 
  0.281777967E+01   0.486894420E-01   0.486903301E-01   0.750430555E-02  -0.417667017E-03  -0.417433269E-03  -0.597725688E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.175932328E-05   0.175782922E-05   0.352313924E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.182189705E-05   0.182034909E-05   0.252087803E-03 
  0.282037909E+01   0.486883595E-01   0.486892482E-01   0.751037957E-02  -0.415252884E-03  -0.415018902E-03   0.488047060E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.174315657E-05   0.174333029E-05  -0.348706731E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.183812004E-05   0.183829809E-05  -0.175980591E-03 
  0.282297852E+01   0.486872824E-01   0.486881717E-01   0.751803945E-02  -0.413496243E-03  -0.413264387E-03   0.106772604E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.126034643E-05   0.125881955E-05  -0.963829042E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.133750584E-05   0.133588704E-05  -0.215988730E-03 
  0.282557795E+01   0.486862096E-01   0.486870995E-01   0.751619102E-02  -0.411933636E-03  -0.411701629E-03  -0.244161682E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.114843698E-05   0.114854724E-05   0.121865337E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.118976853E-05   0.118988326E-05   0.150212207E-04 
  0.282817738E+01   0.486851413E-01   0.486860319E-01   0.750559435E-02  -0.409988190E-03  -0.409758302E-03  -0.566585452E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.143115306E-05   0.142959547E-05   0.332953839E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.148126217E-05   0.147964867E-05   0.232100194E-03 
  0.283077681E+01   0.486840786E-01   0.486849698E-01   0.750874585E-02  -0.407705833E-03  -0.407475758E-03   0.490551535E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.165061090E-05   0.165075029E-05  -0.348466390E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.173778577E-05   0.173792831E-05  -0.101236364E-03 
  0.283337623E+01   0.486830218E-01   0.486839135E-01   0.751646812E-02  -0.405476989E-03  -0.405249006E-03   0.109072475E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.159983205E-05   0.159833045E-05  -0.978413963E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.169704040E-05   0.169544843E-05  -0.217546585E-03 
  0.283597566E+01   0.486819705E-01   0.486828629E-01   0.751467728E-02  -0.403361770E-03  -0.403133568E-03  -0.242027564E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.155425168E-05   0.155441155E-05   0.120640249E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.161052736E-05   0.161069350E-05   0.137591781E-04 
  0.283857509E+01   0.486809248E-01   0.486818177E-01   0.750413381E-02  -0.401249625E-03  -0.401023538E-03  -0.564625392E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.155347741E-05   0.155192286E-05   0.331669166E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.160818667E-05   0.160657633E-05   0.230774915E-03 
  0.284117452E+01   0.486798848E-01   0.486807783E-01   0.750917103E-02  -0.398981133E-03  -0.398754853E-03   0.421144775E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.163713041E-05   0.163727397E-05  -0.300809239E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.172722878E-05   0.172737596E-05  -0.146180063E-03 
  0.284377394E+01   0.486788505E-01   0.486797446E-01   0.751516373E-02  -0.396836963E-03  -0.396612811E-03   0.452819035E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.153828423E-05   0.153675712E-05  -0.578488242E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.163256993E-05   0.163095001E-05  -0.174784947E-03 
  0.284637337E+01   0.486778214E-01   0.486787161E-01   0.751178315E-02  -0.394965328E-03  -0.394741018E-03  -0.300612191E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.137951069E-05   0.137962614E-05   0.159195396E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.142506229E-05   0.142518252E-05   0.533972174E-04 
  0.284897280E+01   0.486767972E-01   0.486776925E-01   0.749978076E-02  -0.393078165E-03  -0.392856040E-03  -0.535098754E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.138783263E-05   0.138622683E-05   0.637487834E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.143688588E-05   0.143522159E-05   0.267841509E-03 
  0.285157223E+01   0.486757780E-01   0.486766739E-01   0.751084961E-02  -0.391116805E-03  -0.390894556E-03   0.276311084E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.140988906E-05   0.140998218E-05  -0.202267914E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.149337851E-05   0.149347332E-05  -0.290511820E-03 
  0.285417166E+01   0.486747636E-01   0.486756600E-01   0.751323377E-02  -0.389408955E-03  -0.389188916E-03  -0.877950715E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.123251368E-05   0.123091760E-05   0.257042090E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.130035654E-05   0.129867324E-05  -0.852693496E-04 
  0.285677108E+01   0.486737535E-01   0.486746505E-01   0.750653836E-02  -0.387827066E-03  -0.387606908E-03  -0.422669450E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.116565914E-05   0.116574560E-05   0.240959532E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.120444948E-05   0.120454078E-05   0.137301300E-03 
  0.285937051E+01   0.486727478E-01   0.486736453E-01   0.750577902E-02  -0.385971473E-03  -0.385753518E-03   0.469576871E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.134818940E-05   0.134658682E-05  -0.332210362E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.141284808E-05   0.141117009E-05  -0.266642387E-05 
  0.286196994E+01   0.486717471E-01   0.486726452E-01   0.751298480E-02  -0.383988754E-03  -0.383770617E-03   0.902611748E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.142280835E-05   0.142294161E-05  -0.824315859E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.150964122E-05   0.150978034E-05  -0.201074739E-03 
  0.286456937E+01   0.486707513E-01   0.486716500E-01   0.751072995E-02  -0.382190883E-03  -0.381974873E-03  -0.258941884E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.132294941E-05   0.132138449E-05   0.134665655E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.136889822E-05   0.136727872E-05   0.282027794E-04 
  0.286716879E+01   0.486697601E-01   0.486706593E-01   0.749977116E-02  -0.380503835E-03  -0.380287649E-03  -0.492799203E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.124117702E-05   0.124130250E-05   0.665002381E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.128451846E-05   0.128465163E-05   0.244895870E-03 
  0.286976822E+01   0.486687734E-01   0.486696732E-01   0.750982715E-02  -0.378653939E-03  -0.378439918E-03   0.234206100E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.132968446E-05   0.132812650E-05  -0.174677683E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.140850994E-05   0.140686156E-05  -0.264935584E-03 
  0.287236765E+01   0.486677915E-01   0.486686919E-01   0.751116613E-02  -0.376828670E-03  -0.376614421E-03  -0.126189001E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.132645204E-05   0.132661890E-05   0.524969757E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.138975876E-05   0.138993313E-05  -0.570133927E-04 
  0.287496708E+01   0.486668141E-01   0.486677151E-01   0.750351582E-02  -0.375206362E-03  -0.374994222E-03  -0.457774903E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.119476931E-05   0.119321670E-05   0.265289318E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.123522513E-05   0.123361861E-05   0.162339751E-03 
  0.287756650E+01   0.486658410E-01   0.486667424E-01   0.750757796E-02  -0.373584757E-03  -0.373372380E-03   0.335596539E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.117021014E-05   0.117038539E-05  -0.239544616E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.123468902E-05   0.123487046E-05  -0.117251626E-03 
  0.288016593E+01   0.486648720E-01   0.486657741E-01   0.751144491E-02  -0.371942070E-03  -0.371731763E-03  -0.328932093E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.117517652E-05   0.117369439E-05  -0.549593178E-05   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.125074185E-05   0.124916522E-05  -0.118646010E-03 
  0.288276536E+01   0.486639073E-01   0.486648099E-01   0.750612050E-02  -0.370348359E-03  -0.370137774E-03  -0.372050230E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.117545625E-05   0.117566008E-05   0.209211636E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.121345051E-05   0.121366257E-05   0.104693273E-03 
  0.288536479E+01   0.486629470E-01   0.486638501E-01   0.750517403E-02  -0.368507221E-03  -0.368298698E-03   0.437294671E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.133878260E-05   0.133728218E-05  -0.307734284E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.140184213E-05   0.140027208E-05   0.465635506E-05 
  0.288796422E+01   0.486619919E-01   0.486628956E-01   0.751157744E-02  -0.366399365E-03  -0.366190467E-03   0.607465735E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.151246491E-05   0.151273518E-05  -0.627324776E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.160492099E-05   0.160520572E-05  -0.180002251E-03 
  0.289056364E+01   0.486610421E-01   0.486619463E-01   0.750859019E-02  -0.364383496E-03  -0.364176561E-03  -0.285807640E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.148534066E-05   0.148389448E-05   0.154289505E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.153488209E-05   0.153338750E-05   0.483710752E-04 
  0.289316307E+01   0.486600976E-01   0.486610023E-01   0.750161513E-02  -0.362376360E-03  -0.362169076E-03   0.551063182E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.147630264E-05   0.147655916E-05  -0.382014917E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.152823203E-05   0.152849841E-05   0.155260504E-03 
  0.289576250E+01   0.486591585E-01   0.486600638E-01   0.751085498E-02  -0.360194171E-03  -0.359988890E-03   0.165415502E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.156679608E-05   0.156535731E-05  -0.127566176E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.166151803E-05   0.165999311E-05  -0.249286435E-03 
  0.289836193E+01   0.486582248E-01   0.486591306E-01   0.751048040E-02  -0.358266947E-03  -0.358061313E-03  -0.189348449E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.141129817E-05   0.141155636E-05   0.936305880E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.146738760E-05   0.146765616E-05  -0.141378399E-04 
  0.290096135E+01   0.486572956E-01   0.486582019E-01   0.750125963E-02  -0.356675301E-03  -0.356471743E-03  -0.515499898E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.117137796E-05   0.116985185E-05   0.305433375E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.121187875E-05   0.121029841E-05   0.203717655E-03 
  0.290356078E+01   0.486563706E-01   0.486572775E-01   0.750905261E-02  -0.354986848E-03  -0.354783022E-03   0.270936640E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.121509035E-05   0.121528650E-05  -0.194660062E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.128558757E-05   0.128579161E-05  -0.206182923E-03 
  0.290616021E+01   0.486554501E-01   0.486563575E-01   0.751131163E-02  -0.353319471E-03  -0.353117725E-03  -0.920754989E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.120608182E-05   0.120457656E-05   0.335578665E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.126954024E-05   0.126795622E-05  -0.769395068E-04 
  0.290875964E+01   0.486545335E-01   0.486554415E-01   0.750451560E-02  -0.351883845E-03  -0.351681860E-03  -0.426137606E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.105773486E-05   0.105790859E-05   0.246958661E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.109308555E-05   0.109326710E-05   0.143485934E-03 
  0.291135907E+01   0.486536210E-01   0.486545294E-01   0.750693807E-02  -0.350257474E-03  -0.350057650E-03   0.382211425E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.117643544E-05   0.117487034E-05  -0.268092103E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.123831820E-05   0.123667277E-05  -0.750599391E-04 
  0.291395849E+01   0.486527130E-01   0.486536220E-01   0.751197278E-02  -0.348375833E-03  -0.348175735E-03   0.104157052E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.134873741E-05   0.134893518E-05  -0.289516801E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.143268079E-05   0.143288941E-05  -0.143817665E-03 
  0.291655792E+01   0.486518098E-01   0.486527192E-01   0.750773420E-02  -0.346609849E-03  -0.346411824E-03  -0.331793069E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.130268031E-05   0.130115226E-05   0.186540833E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.134461950E-05   0.134304172E-05   0.814572392E-04 
  0.291915735E+01   0.486509110E-01   0.486518210E-01   0.750329718E-02  -0.344889718E-03  -0.344691433E-03   0.507711102E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.125791793E-05   0.125810864E-05  -0.350847182E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.130970690E-05   0.130990489E-05   0.946052908E-04 
  0.292175678E+01   0.486500170E-01   0.486509275E-01   0.751146020E-02  -0.343040434E-03  -0.342844247E-03   0.125832124E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.132735969E-05   0.132585231E-05  -0.100710428E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.140804484E-05   0.140644705E-05  -0.220591564E-03 
  0.292435620E+01   0.486491274E-01   0.486500384E-01   0.751010144E-02  -0.341405338E-03  -0.341208856E-03  -0.225540434E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.120131938E-05   0.120153574E-05   0.118606572E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.124496085E-05   0.124518549E-05   0.116842198E-04 
  0.292695563E+01   0.486482418E-01   0.486491533E-01   0.749998216E-02  -0.339990670E-03  -0.339796298E-03  -0.541699595E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.104109644E-05   0.103954605E-05   0.548601783E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.107712785E-05   0.107552166E-05   0.228230550E-03 
  0.292955506E+01   0.486473602E-01   0.486482722E-01   0.751003020E-02  -0.338385342E-03  -0.338190678E-03   0.251072058E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.115395909E-05   0.115417238E-05  -0.179561036E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.122229606E-05   0.122251864E-05  -0.259444509E-03 
  0.293215449E+01   0.486464828E-01   0.486473953E-01   0.751179659E-02  -0.336710220E-03  -0.336517578E-03  -0.110153302E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.121571208E-05   0.121424321E-05   0.464557432E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.127543782E-05   0.127389710E-05  -0.633349814E-04 
  0.293475391E+01   0.486456095E-01   0.486465225E-01   0.750455401E-02  -0.335214563E-03  -0.335021578E-03  -0.442434511E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.110155290E-05   0.110180382E-05   0.260126585E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.113879258E-05   0.113905416E-05   0.157045681E-03 
  0.293735334E+01   0.486447403E-01   0.486456539E-01   0.750702759E-02  -0.333539478E-03  -0.333348530E-03   0.380353962E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.121146316E-05   0.120998820E-05  -0.265310620E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.127540931E-05   0.127385811E-05  -0.745829773E-04 
  0.293995277E+01   0.486438758E-01   0.486447898E-01   0.751201904E-02  -0.331685853E-03  -0.331494486E-03   0.893581683E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.132855490E-05   0.132885682E-05  -0.262789262E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.141134922E-05   0.141166851E-05  -0.140942815E-03 
  0.294255220E+01   0.486430158E-01   0.486439303E-01   0.750774536E-02  -0.329998843E-03  -0.329809420E-03  -0.333016389E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.124447411E-05   0.124304010E-05   0.188438172E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.128448904E-05   0.128300841E-05   0.834107495E-04 
  0.294515163E+01   0.486421601E-01   0.486430751E-01   0.750330413E-02  -0.328406955E-03  -0.328217143E-03   0.507393751E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.116386731E-05   0.116415271E-05  -0.348861913E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.121206280E-05   0.121235945E-05   0.964538350E-04 
  0.294775105E+01   0.486413087E-01   0.486422242E-01   0.751146128E-02  -0.326658121E-03  -0.326470285E-03   0.125693634E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.125524739E-05   0.125382834E-05  -0.994439691E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.133156139E-05   0.133005719E-05  -0.219229711E-03 
  0.295035048E+01   0.486404618E-01   0.486413778E-01   0.751010189E-02  -0.325022528E-03  -0.324834275E-03  -0.225453509E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.120191108E-05   0.120221724E-05   0.120263403E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.124533972E-05   0.124565740E-05   0.134005311E-04 
